trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN3971F3831371:2025-01-21T00:39:14Z,34:10:00,34:10:00,StopPoint:OCEINTERCITES de nuit-87611483,13,,1,0,
OCESN3971F3831372:2025-01-21T00:39:14Z,22:13:00,22:13:00,StopPoint:OCEINTERCITES de nuit-87547000,0,,0,1,
OCESN3971F3831372:2025-01-21T00:39:14Z,23:19:00,23:22:00,StopPoint:OCEINTERCITES de nuit-87543017,1,,0,1,
OCESN3971F3831372:2025-01-21T00:39:14Z,31:42:00,31:45:00,StopPoint:OCEINTERCITES de nuit-87611384,2,,1,0,
OCESN3971F3831372:2025-01-21T00:39:14Z,31:57:00,31:59:00,StopPoint:OCEINTERCITES de nuit-87611368,3,,1,0,
OCESN3971F3831372:2025-01-21T00:39:14Z,32:11:00,32:13:00,StopPoint:OCEINTERCITES de nuit-87611343,4,,1,0,
OCESN3971F3831372:2025-01-21T00:39:14Z,32:26:00,32:28:00,StopPoint:OCEINTERCITES de nuit-87611616,5,,1,0,
OCESN3971F3831372:2025-01-21T00:39:14Z,32:43:00,32:47:00,StopPoint:OCEINTERCITES de nuit-87611590,6,,1,0,
OCESN3971F3831372:2025-01-21T00:39:14Z,32:57:00,32:58:00,StopPoint:OCEINTERCITES de nuit-87611574,7,,1,0,
OCESN3971F3831372:2025-01-21T00:39:14Z,33:05:00,33:06:00,StopPoint:OCEINTERCITES de nuit-87611558,8,,1,0,
OCESN3971F3831372:2025-01-21T00:39:14Z,33:15:00,33:17:00,StopPoint:OCEINTERCITES de nuit-87611533,9,,1,0,
OCESN3971F3831372:2025-01-21T00:39:14Z,33:28:00,33:30:00,StopPoint:OCEINTERCITES de nuit-87611525,10,,1,0,
OCESN3971F3831372:2025-01-21T00:39:14Z,33:43:00,33:45:00,StopPoint:OCEINTERCITES de nuit-87611517,11,,1,0,
OCESN3971F3831372:2025-01-21T00:39:14Z,33:51:00,33:53:00,StopPoint:OCEINTERCITES de nuit-87611509,12,,1,0,
OCESN3971F3831372:2025-01-21T00:39:14Z,34:10:00,34:10:00,StopPoint:OCEINTERCITES de nuit-87611483,13,,1,0,
OCESN3971F3831373:2025-01-21T00:39:14Z,22:13:00,22:13:00,StopPoint:OCEINTERCITES de nuit-87547000,0,,0,1,
OCESN3971F3831373:2025-01-21T00:39:14Z,23:19:00,23:22:00,StopPoint:OCEINTERCITES de nuit-87543017,1,,0,1,
OCESN3971F3831373:2025-01-21T00:39:14Z,31:42:00,31:45:00,StopPoint:OCEINTERCITES de nuit-87611384,2,,1,0,
OCESN3971F3831373:2025-01-21T00:39:14Z,31:57:00,31:59:00,StopPoint:OCEINTERCITES de nuit-87611368,3,,1,0,
OCESN3971F3831373:2025-01-21T00:39:14Z,32:11:00,32:13:00,StopPoint:OCEINTERCITES de nuit-87611343,4,,1,0,
OCESN3971F3831373:2025-01-21T00:39:14Z,32:26:00,32:28:00,StopPoint:OCEINTERCITES de nuit-87611616,5,,1,0,
OCESN3971F3831373:2025-01-21T00:39:14Z,32:43:00,32:47:00,StopPoint:OCEINTERCITES de nuit-87611590,6,,1,0,
OCESN3971F3831373:2025-01-21T00:39:14Z,32:57:00,32:58:00,StopPoint:OCEINTERCITES de nuit-87611574,7,,1,0,
OCESN3971F3831373:2025-01-21T00:39:14Z,33:05:00,33:06:00,StopPoint:OCEINTERCITES de nuit-87611558,8,,1,0,
OCESN3971F3831373:2025-01-21T00:39:14Z,33:15:00,33:17:00,StopPoint:OCEINTERCITES de nuit-87611533,9,,1,0,
OCESN3971F3831373:2025-01-21T00:39:14Z,33:28:00,33:30:00,StopPoint:OCEINTERCITES de nuit-87611525,10,,1,0,
OCESN3971F3831373:2025-01-21T00:39:14Z,33:43:00,33:45:00,StopPoint:OCEINTERCITES de nuit-87611517,11,,1,0,
OCESN3971F3831373:2025-01-21T00:39:14Z,33:51:00,33:53:00,StopPoint:OCEINTERCITES de nuit-87611509,12,,1,0,
OCESN3971F3831373:2025-01-21T00:39:14Z,34:10:00,34:10:00,StopPoint:OCEINTERCITES de nuit-87611483,13,,1,0,
OCESN3971F3831374:2025-01-21T00:39:14Z,22:13:00,22:13:00,StopPoint:OCEINTERCITES de nuit-87547000,0,,0,1,
OCESN3971F3831374:2025-01-21T00:39:14Z,23:19:00,23:22:00,StopPoint:OCEINTERCITES de nuit-87543017,1,,0,1,
OCESN3971F3831374:2025-01-21T00:39:14Z,31:42:00,31:45:00,StopPoint:OCEINTERCITES de nuit-87611384,2,,1,0,
OCESN3971F3831374:2025-01-21T00:39:14Z,31:57:00,31:59:00,StopPoint:OCEINTERCITES de nuit-87611368,3,,1,0,
OCESN3971F3831374:2025-01-21T00:39:14Z,32:11:00,32:13:00,StopPoint:OCEINTERCITES de nuit-87611343,4,,1,0,
OCESN3971F3831374:2025-01-21T00:39:14Z,32:26:00,32:28:00,StopPoint:OCEINTERCITES de nuit-87611616,5,,1,0,
OCESN3971F3831374:2025-01-21T00:39:14Z,32:43:00,32:47:00,StopPoint:OCEINTERCITES de nuit-87611590,6,,1,0,
OCESN3971F3831374:2025-01-21T00:39:14Z,32:57:00,32:58:00,StopPoint:OCEINTERCITES de nuit-87611574,7,,1,0,
OCESN3971F3831374:2025-01-21T00:39:14Z,33:05:00,33:06:00,StopPoint:OCEINTERCITES de nuit-87611558,8,,1,0,
OCESN3971F3831374:2025-01-21T00:39:14Z,33:15:00,33:17:00,StopPoint:OCEINTERCITES de nuit-87611533,9,,1,0,
OCESN3971F3831374:2025-01-21T00:39:14Z,33:28:00,33:30:00,StopPoint:OCEINTERCITES de nuit-87611525,10,,1,0,
OCESN3971F3831374:2025-01-21T00:39:14Z,33:43:00,33:45:00,StopPoint:OCEINTERCITES de nuit-87611517,11,,1,0,
OCESN3971F3831374:2025-01-21T00:39:14Z,33:51:00,33:53:00,StopPoint:OCEINTERCITES de nuit-87611509,12,,1,0,
OCESN3971F3831374:2025-01-21T00:39:14Z,34:10:00,34:10:00,StopPoint:OCEINTERCITES de nuit-87611483,13,,1,0,
OCESN3971F3831375:2025-01-21T00:39:14Z,22:13:00,22:13:00,StopPoint:OCEINTERCITES de nuit-87547000,0,,0,1,
OCESN3971F3831375:2025-01-21T00:39:14Z,23:19:00,23:22:00,StopPoint:OCEINTERCITES de nuit-87543017,1,,0,1,
OCESN3971F3831375:2025-01-21T00:39:14Z,31:42:00,31:45:00,StopPoint:OCEINTERCITES de nuit-87611384,2,,1,0,
OCESN3971F3831375:2025-01-21T00:39:14Z,31:57:00,31:59:00,StopPoint:OCEINTERCITES de nuit-87611368,3,,1,0,
OCESN3971F3831375:2025-01-21T00:39:14Z,32:11:00,32:13:00,StopPoint:OCEINTERCITES de nuit-87611343,4,,1,0,
OCESN3971F3831375:2025-01-21T00:39:14Z,32:26:00,32:28:00,StopPoint:OCEINTERCITES de nuit-87611616,5,,1,0,
OCESN3971F3831375:2025-01-21T00:39:14Z,32:43:00,32:47:00,StopPoint:OCEINTERCITES de nuit-87611590,6,,1,0,
OCESN3971F3831375:2025-01-21T00:39:14Z,32:57:00,32:58:00,StopPoint:OCEINTERCITES de nuit-87611574,7,,1,0,
OCESN3971F3831375:2025-01-21T00:39:14Z,33:05:00,33:06:00,StopPoint:OCEINTERCITES de nuit-87611558,8,,1,0,
OCESN3971F3831375:2025-01-21T00:39:14Z,33:15:00,33:17:00,StopPoint:OCEINTERCITES de nuit-87611533,9,,1,0,
OCESN3971F3831375:2025-01-21T00:39:14Z,33:28:00,33:30:00,StopPoint:OCEINTERCITES de nuit-87611525,10,,1,0,
OCESN3971F3831375:2025-01-21T00:39:14Z,33:43:00,33:45:00,StopPoint:OCEINTERCITES de nuit-87611517,11,,1,0,
OCESN3971F3831375:2025-01-21T00:39:14Z,33:51:00,33:53:00,StopPoint:OCEINTERCITES de nuit-87611509,12,,1,0,
OCESN3971F3831375:2025-01-21T00:39:14Z,34:10:00,34:10:00,StopPoint:OCEINTERCITES de nuit-87611483,13,,1,0,
OCESN3971F3831376:2025-01-21T00:39:14Z,22:13:00,22:13:00,StopPoint:OCEINTERCITES de nuit-87547000,0,,0,1,
OCESN3971F3831376:2025-01-21T00:39:14Z,23:19:00,23:22:00,StopPoint:OCEINTERCITES de nuit-87543017,1,,0,1,
OCESN3971F3831376:2025-01-21T00:39:14Z,31:42:00,31:45:00,StopPoint:OCEINTERCITES de nuit-87611384,2,,1,0,
OCESN3971F3831376:2025-01-21T00:39:14Z,31:57:00,31:59:00,StopPoint:OCEINTERCITES de nuit-87611368,3,,1,0,
OCESN3971F3831376:2025-01-21T00:39:14Z,32:11:00,32:13:00,StopPoint:OCEINTERCITES de nuit-87611343,4,,1,0,
OCESN3971F3831376:2025-01-21T00:39:14Z,32:26:00,32:28:00,StopPoint:OCEINTERCITES de nuit-87611616,5,,1,0,
OCESN3971F3831376:2025-01-21T00:39:14Z,32:43:00,32:47:00,StopPoint:OCEINTERCITES de nuit-87611590,6,,1,0,
OCESN3971F3831376:2025-01-21T00:39:14Z,32:57:00,32:58:00,StopPoint:OCEINTERCITES de nuit-87611574,7,,1,0,
OCESN3971F3831376:2025-01-21T00:39:14Z,33:05:00,33:06:00,StopPoint:OCEINTERCITES de nuit-87611558,8,,1,0,
OCESN3971F3831376:2025-01-21T00:39:14Z,33:15:00,33:17:00,StopPoint:OCEINTERCITES de nuit-87611533,9,,1,0,
OCESN3971F3831376:2025-01-21T00:39:14Z,33:28:00,33:30:00,StopPoint:OCEINTERCITES de nuit-87611525,10,,1,0,
OCESN3971F3831376:2025-01-21T00:39:14Z,33:43:00,33:45:00,StopPoint:OCEINTERCITES de nuit-87611517,11,,1,0,
OCESN3971F3831376:2025-01-21T00:39:14Z,33:51:00,33:53:00,StopPoint:OCEINTERCITES de nuit-87611509,12,,1,0,
OCESN3971F3831376:2025-01-21T00:39:14Z,34:10:00,34:10:00,StopPoint:OCEINTERCITES de nuit-87611483,13,,1,0,
OCESN3971F3831377:2025-01-21T00:39:14Z,22:13:00,22:13:00,StopPoint:OCEINTERCITES de nuit-87547000,0,,0,1,
OCESN3971F3831377:2025-01-21T00:39:14Z,23:19:00,23:22:00,StopPoint:OCEINTERCITES de nuit-87543017,1,,0,1,
OCESN3971F3831377:2025-01-21T00:39:14Z,31:42:00,31:45:00,StopPoint:OCEINTERCITES de nuit-87611384,2,,1,0,
OCESN3971F3831377:2025-01-21T00:39:14Z,31:57:00,31:59:00,StopPoint:OCEINTERCITES de nuit-87611368,3,,1,0,
OCESN3971F3831377:2025-01-21T00:39:14Z,32:11:00,32:13:00,StopPoint:OCEINTERCITES de nuit-87611343,4,,1,0,
OCESN3971F3831377:2025-01-21T00:39:14Z,32:26:00,32:28:00,StopPoint:OCEINTERCITES de nuit-87611616,5,,1,0,
OCESN3971F3831377:2025-01-21T00:39:14Z,32:43:00,32:47:00,StopPoint:OCEINTERCITES de nuit-87611590,6,,1,0,
OCESN3971F3831377:2025-01-21T00:39:14Z,32:57:00,32:58:00,StopPoint:OCEINTERCITES de nuit-87611574,7,,1,0,
OCESN3971F3831377:2025-01-21T00:39:14Z,33:05:00,33:06:00,StopPoint:OCEINTERCITES de nuit-87611558,8,,1,0,
OCESN3971F3831377:2025-01-21T00:39:14Z,33:15:00,33:17:00,StopPoint:OCEINTERCITES de nuit-87611533,9,,1,0,
OCESN3971F3831377:2025-01-21T00:39:14Z,33:28:00,33:30:00,StopPoint:OCEINTERCITES de nuit-87611525,10,,1,0,
OCESN3971F3831377:2025-01-21T00:39:14Z,33:43:00,33:45:00,StopPoint:OCEINTERCITES de nuit-87611517,11,,1,0,
OCESN3971F3831377:2025-01-21T00:39:14Z,33:51:00,33:53:00,StopPoint:OCEINTERCITES de nuit-87611509,12,,1,0,
OCESN3971F3831377:2025-01-21T00:39:14Z,34:10:00,34:10:00,StopPoint:OCEINTERCITES de nuit-87611483,13,,1,0,
OCESN3971F3831378:2025-01-21T00:39:14Z,22:13:00,22:13:00,StopPoint:OCEINTERCITES de nuit-87547000,0,,0,1,
OCESN3971F3831378:2025-01-21T00:39:14Z,23:19:00,23:22:00,StopPoint:OCEINTERCITES de nuit-87543017,1,,0,1,
OCESN3971F3831378:2025-01-21T00:39:14Z,31:42:00,31:45:00,StopPoint:OCEINTERCITES de nuit-87611384,2,,1,0,
OCESN3971F3831378:2025-01-21T00:39:14Z,31:57:00,31:59:00,StopPoint:OCEINTERCITES de nuit-87611368,3,,1,0,
OCESN3971F3831378:2025-01-21T00:39:14Z,32:11:00,32:13:00,StopPoint:OCEINTERCITES de nuit-87611343,4,,1,0,
OCESN3971F3831378:2025-01-21T00:39:14Z,32:26:00,32:28:00,StopPoint:OCEINTERCITES de nuit-87611616,5,,1,0,
OCESN3971F3831378:2025-01-21T00:39:14Z,32:43:00,32:47:00,StopPoint:OCEINTERCITES de nuit-87611590,6,,1,0,
OCESN3971F3831378:2025-01-21T00:39:14Z,32:57:00,32:58:00,StopPoint:OCEINTERCITES de nuit-87611574,7,,1,0,
OCESN3971F3831378:2025-01-21T00:39:14Z,33:05:00,33:06:00,StopPoint:OCEINTERCITES de nuit-87611558,8,,1,0,
OCESN3971F3831378:2025-01-21T00:39:14Z,33:15:00,33:17:00,StopPoint:OCEINTERCITES de nuit-87611533,9,,1,0,
OCESN3971F3831378:2025-01-21T00:39:14Z,33:28:00,33:30:00,StopPoint:OCEINTERCITES de nuit-87611525,10,,1,0,
OCESN3971F3831378:2025-01-21T00:39:14Z,33:43:00,33:45:00,StopPoint:OCEINTERCITES de nuit-87611517,11,,1,0,
OCESN3971F3831378:2025-01-21T00:39:14Z,33:51:00,33:53:00,StopPoint:OCEINTERCITES de nuit-87611509,12,,1,0,
OCESN3971F3831378:2025-01-21T00:39:14Z,34:10:00,34:10:00,StopPoint:OCEINTERCITES de nuit-87611483,13,,1,0,
OCESN4071F3514514:2025-01-27T00:44:39Z,07:11:00,07:11:00,StopPoint:OCEOUIGO-87547000,0,,0,1,
OCESN4071F3514514:2025-01-27T00:44:39Z,07:25:00,07:28:00,StopPoint:OCEOUIGO-87545244,1,,0,1,
OCESN4071F3514514:2025-01-27T00:44:39Z,08:19:00,08:22:00,StopPoint:OCEOUIGO-87543017,2,,0,0,
OCESN4071F3514514:2025-01-27T00:44:39Z,08:52:00,08:55:00,StopPoint:OCEOUIGO-87574004,3,,0,0,
OCESN4071F3514514:2025-01-27T00:44:39Z,09:22:00,09:24:00,StopPoint:OCEOUIGO-87571240,4,,0,0,
OCESN4071F3514514:2025-01-27T00:44:39Z,09:58:00,10:00:00,StopPoint:OCEOUIGO-87487603,5,,0,0,
OCESN4071F3514514:2025-01-27T00:44:39Z,10:24:00,10:27:00,StopPoint:OCEOUIGO-87484006,6,,0,0,
OCESN4071F3514514:2025-01-27T00:44:39Z,11:09:00,11:09:00,StopPoint:OCEOUIGO-87481002,7,,1,0,
OCESN4071F3616145:2024-11-29T10:03:28Z,07:12:00,07:12:00,StopPoint:OCEOUIGO-87547000,0,,0,1,
OCESN4071F3616145:2024-11-29T10:03:28Z,07:26:00,07:29:00,StopPoint:OCEOUIGO-87546192,1,,0,0,
OCESN4071F3616145:2024-11-29T10:03:28Z,07:37:00,07:39:00,StopPoint:OCEOUIGO-87393579,2,,0,0,
OCESN4071F3616145:2024-11-29T10:03:28Z,09:08:00,09:11:00,StopPoint:OCEOUIGO-87394007,3,,0,0,
OCESN4071F3616145:2024-11-29T10:03:28Z,10:17:00,10:20:00,StopPoint:OCEOUIGO-87396002,4,,0,0,
OCESN4071F3616145:2024-11-29T10:03:28Z,11:00:00,11:03:00,StopPoint:OCEOUIGO-87484006,5,,0,0,
OCESN4071F3616145:2024-11-29T10:03:28Z,11:50:00,11:50:00,StopPoint:OCEOUIGO-87481002,6,,1,0,
OCESN4071F3743538:2025-01-07T00:21:42Z,07:11:00,07:11:00,StopPoint:OCEOUIGO-87547000,0,,0,1,
OCESN4071F3743538:2025-01-07T00:21:42Z,08:19:00,08:22:00,StopPoint:OCEOUIGO-87543017,1,,0,0,
OCESN4071F3743538:2025-01-07T00:21:42Z,08:52:00,08:55:00,StopPoint:OCEOUIGO-87574004,2,,0,0,
OCESN4071F3743538:2025-01-07T00:21:42Z,09:22:00,09:24:00,StopPoint:OCEOUIGO-87571240,3,,0,0,
OCESN4071F3743538:2025-01-07T00:21:42Z,09:58:00,10:00:00,StopPoint:OCEOUIGO-87487603,4,,0,0,
OCESN4071F3743538:2025-01-07T00:21:42Z,10:24:00,10:27:00,StopPoint:OCEOUIGO-87484006,5,,0,0,
OCESN4071F3743538:2025-01-07T00:21:42Z,11:09:00,11:09:00,StopPoint:OCEOUIGO-87481002,6,,1,0,
OCESN4071F3821292:2025-01-21T00:39:14Z,07:12:00,07:12:00,StopPoint:OCEOUIGO-87547000,0,,0,1,
OCESN4071F3821292:2025-01-21T00:39:14Z,07:25:00,07:28:00,StopPoint:OCEOUIGO-87545244,1,,0,1,
OCESN4071F3821292:2025-01-21T00:39:14Z,08:19:00,08:22:00,StopPoint:OCEOUIGO-87543017,2,,0,0,
OCESN4071F3821292:2025-01-21T00:39:14Z,08:52:00,08:55:00,StopPoint:OCEOUIGO-87574004,3,,0,0,
OCESN4071F3821292:2025-01-21T00:39:14Z,09:22:00,09:24:00,StopPoint:OCEOUIGO-87571240,4,,0,0,
OCESN4071F3821292:2025-01-21T00:39:14Z,09:58:00,10:00:00,StopPoint:OCEOUIGO-87487603,5,,0,0,
OCESN4071F3821292:2025-01-21T00:39:14Z,10:24:00,10:27:00,StopPoint:OCEOUIGO-87484006,6,,0,0,
OCESN4071F3821292:2025-01-21T00:39:14Z,11:09:00,11:09:00,StopPoint:OCEOUIGO-87481002,7,,1,0,
OCESN4071F3825261:2025-01-21T00:39:14Z,07:11:00,07:11:00,StopPoint:OCEOUIGO-87547000,0,,0,1,
OCESN4071F3825261:2025-01-21T00:39:14Z,07:25:00,07:28:00,StopPoint:OCEOUIGO-87545244,1,,0,1,
OCESN4071F3825261:2025-01-21T00:39:14Z,08:23:00,08:26:00,StopPoint:OCEOUIGO-87543017,2,,0,0,
OCESN4071F3825261:2025-01-21T00:39:14Z,08:52:00,08:55:00,StopPoint:OCEOUIGO-87574004,3,,0,0,
OCESN4071F3825261:2025-01-21T00:39:14Z,09:22:00,09:24:00,StopPoint:OCEOUIGO-87571240,4,,0,0,
OCESN4071F3825261:2025-01-21T00:39:14Z,09:58:00,10:00:00,StopPoint:OCEOUIGO-87487603,5,,0,0,
OCESN4071F3825261:2025-01-21T00:39:14Z,10:24:00,10:27:00,StopPoint:OCEOUIGO-87484006,6,,0,0,
OCESN4071F3825261:2025-01-21T00:39:14Z,11:09:00,11:09:00,StopPoint:OCEOUIGO-87481002,7,,1,0,
OCESN4071F3828031:2025-01-21T00:39:14Z,07:12:00,07:12:00,StopPoint:OCEOUIGO-87547000,0,,0,1,
OCESN4071F3828031:2025-01-21T00:39:14Z,07:25:00,07:27:00,StopPoint:OCEOUIGO-87545244,1,,0,1,
OCESN4071F3828031:2025-01-21T00:39:14Z,08:23:00,08:26:00,StopPoint:OCEOUIGO-87543017,2,,0,0,
OCESN4071F3828031:2025-01-21T00:39:14Z,08:52:00,08:55:00,StopPoint:OCEOUIGO-87574004,3,,0,0,
OCESN4071F3828031:2025-01-21T00:39:14Z,09:22:00,09:24:00,StopPoint:OCEOUIGO-87571240,4,,0,0,
OCESN4071F3828031:2025-01-21T00:39:14Z,09:58:00,10:00:00,StopPoint:OCEOUIGO-87487603,5,,0,0,
OCESN4071F3828031:2025-01-21T00:39:14Z,10:24:00,10:27:00,StopPoint:OCEOUIGO-87484006,6,,0,0,
OCESN4071F3828031:2025-01-21T00:39:14Z,11:09:00,11:09:00,StopPoint:OCEOUIGO-87481002,7,,1,0,
OCESN4071F3831444:2025-01-21T00:39:14Z,07:12:00,07:12:00,StopPoint:OCEOUIGO-87547000,0,,0,1,
OCESN4071F3831444:2025-01-21T00:39:14Z,07:26:00,07:29:00,StopPoint:OCEOUIGO-87546192,1,,0,0,
OCESN4071F3831444:2025-01-21T00:39:14Z,07:37:00,07:39:00,StopPoint:OCEOUIGO-87393579,2,,0,0,
OCESN4071F3831444:2025-01-21T00:39:14Z,07:59:00,08:00:00,StopPoint:OCEOUIGO-87393009,3,,0,0,
OCESN4071F3831444:2025-01-21T00:39:14Z,09:09:00,09:12:00,StopPoint:OCEOUIGO-87394007,4,,0,0,
OCESN4071F3831444:2025-01-21T00:39:14Z,10:17:00,10:20:00,StopPoint:OCEOUIGO-87396002,5,,0,0,
OCESN4071F3831444:2025-01-21T00:39:14Z,11:06:00,11:09:00,StopPoint:OCEOUIGO-87484006,6,,0,0,
OCESN4071F3831444:2025-01-21T00:39:14Z,11:49:00,11:49:00,StopPoint:OCEOUIGO-87481002,7,,1,0,
OCESN4071F3845582:2025-01-24T00:40:05Z,07:12:00,07:12:00,StopPoint:OCEOUIGO-87547000,0,,0,1,
OCESN4071F3845582:2025-01-24T00:40:05Z,07:37:00,07:39:00,StopPoint:OCEOUIGO-87393579,1,,0,0,
OCESN4071F3845582:2025-01-24T00:40:05Z,09:08:00,09:11:00,StopPoint:OCEOUIGO-87394007,2,,0,0,
OCESN4071F3845582:2025-01-24T00:40:05Z,10:17:00,10:20:00,StopPoint:OCEOUIGO-87396002,3,,0,0,
OCESN4071F3845582:2025-01-24T00:40:05Z,11:04:00,11:07:00,StopPoint:OCEOUIGO-87484006,4,,0,0,
OCESN4071F3845582:2025-01-24T00:40:05Z,11:50:00,11:50:00,StopPoint:OCEOUIGO-87481002,5,,1,0,
OCESN4071F3846317:2025-01-24T00:40:05Z,07:12:00,07:12:00,StopPoint:OCEOUIGO-87547000,0,,0,1,
OCESN4071F3846317:2025-01-24T00:40:05Z,07:26:00,07:29:00,StopPoint:OCEOUIGO-87546192,1,,0,0,
OCESN4071F3846317:2025-01-24T00:40:05Z,07:37:00,07:39:00,StopPoint:OCEOUIGO-87393579,2,,0,0,
OCESN4071F3846317:2025-01-24T00:40:05Z,09:08:00,09:11:00,StopPoint:OCEOUIGO-87394007,3,,0,0,
OCESN4071F3846317:2025-01-24T00:40:05Z,10:17:00,10:20:00,StopPoint:OCEOUIGO-87396002,4,,0,0,
OCESN4071F3846317:2025-01-24T00:40:05Z,11:04:00,11:07:00,StopPoint:OCEOUIGO-87484006,5,,0,0,
OCESN4071F3846317:2025-01-24T00:40:05Z,11:50:00,11:50:00,StopPoint:OCEOUIGO-87481002,6,,1,0,
OCESN4076F3514502:2025-01-10T00:20:33Z,18:44:00,18:44:00,StopPoint:OCEOUIGO-87481002,0,,0,1,
OCESN4076F3514502:2025-01-10T00:20:33Z,19:27:00,19:31:00,StopPoint:OCEOUIGO-87484006,1,,0,0,
OCESN4076F3514502:2025-01-10T00:20:33Z,19:52:00,19:55:00,StopPoint:OCEOUIGO-87487603,2,,0,0,
OCESN4076F3514502:2025-01-10T00:20:33Z,20:28:00,20:32:00,StopPoint:OCEOUIGO-87571240,3,,0,0,
OCESN4076F3514502:2025-01-10T00:20:33Z,21:00:00,21:02:00,StopPoint:OCEOUIGO-87574004,4,,0,0,
OCESN4076F3514502:2025-01-10T00:20:33Z,21:32:00,21:35:00,StopPoint:OCEOUIGO-87543017,5,,0,0,
OCESN4076F3514502:2025-01-10T00:20:33Z,22:47:00,22:47:00,StopPoint:OCEOUIGO-87547000,6,,1,0,
OCESN4076F3514505:2025-01-28T00:48:51Z,18:44:00,18:44:00,StopPoint:OCEOUIGO-87481002,0,,0,1,
OCESN4076F3514505:2025-01-28T00:48:51Z,19:27:00,19:31:00,StopPoint:OCEOUIGO-87484006,1,,0,0,
OCESN4076F3514505:2025-01-28T00:48:51Z,19:52:00,19:55:00,StopPoint:OCEOUIGO-87487603,2,,0,0,
OCESN4076F3514505:2025-01-28T00:48:51Z,20:28:00,20:32:00,StopPoint:OCEOUIGO-87571240,3,,0,0,
OCESN4076F3514505:2025-01-28T00:48:51Z,21:00:00,21:02:00,StopPoint:OCEOUIGO-87574004,4,,0,0,
OCESN4076F3514505:2025-01-28T00:48:51Z,21:32:00,21:35:00,StopPoint:OCEOUIGO-87543017,5,,0,0,
OCESN4076F3514505:2025-01-28T00:48:51Z,22:31:00,22:33:00,StopPoint:OCEOUIGO-87545244,6,,1,0,
OCESN4076F3514505:2025-01-28T00:48:51Z,22:48:00,22:48:00,StopPoint:OCEOUIGO-87547000,7,,1,0,
OCESN4076F3674673:2025-01-26T00:39:26Z,18:44:00,18:44:00,StopPoint:OCEOUIGO-87481002,0,,0,1,
OCESN4076F3674673:2025-01-26T00:39:26Z,19:26:00,19:30:00,StopPoint:OCEOUIGO-87484006,1,,0,0,
OCESN4076F3674673:2025-01-26T00:39:26Z,19:51:00,19:54:00,StopPoint:OCEOUIGO-87487603,2,,0,0,
OCESN4076F3674673:2025-01-26T00:39:26Z,20:28:00,20:32:00,StopPoint:OCEOUIGO-87571240,3,,0,0,
OCESN4076F3674673:2025-01-26T00:39:26Z,21:00:00,21:02:00,StopPoint:OCEOUIGO-87574004,4,,0,0,
OCESN4076F3674673:2025-01-26T00:39:26Z,21:32:00,21:35:00,StopPoint:OCEOUIGO-87543017,5,,0,0,
OCESN4076F3674673:2025-01-26T00:39:26Z,22:31:00,22:33:00,StopPoint:OCEOUIGO-87545244,6,,1,0,
OCESN4076F3674673:2025-01-26T00:39:26Z,22:48:00,22:48:00,StopPoint:OCEOUIGO-87547000,7,,1,0,
OCESN4076F3796346:2025-01-10T00:20:33Z,18:44:00,18:44:00,StopPoint:OCEOUIGO-87481002,0,,0,1,
OCESN4076F3796346:2025-01-10T00:20:33Z,19:26:00,19:30:00,StopPoint:OCEOUIGO-87484006,1,,0,0,
OCESN4076F3796346:2025-01-10T00:20:33Z,19:51:00,19:54:00,StopPoint:OCEOUIGO-87487603,2,,0,0,
OCESN4076F3796346:2025-01-10T00:20:33Z,20:28:00,20:32:00,StopPoint:OCEOUIGO-87571240,3,,0,0,
OCESN4076F3796346:2025-01-10T00:20:33Z,21:00:00,21:02:00,StopPoint:OCEOUIGO-87574004,4,,0,0,
OCESN4076F3796346:2025-01-10T00:20:33Z,21:32:00,21:35:00,StopPoint:OCEOUIGO-87543017,5,,0,0,
OCESN4076F3796346:2025-01-10T00:20:33Z,22:47:00,22:47:00,StopPoint:OCEOUIGO-87547000,6,,1,0,
OCESN4076F3824202:2025-01-21T00:39:14Z,18:44:00,18:44:00,StopPoint:OCEOUIGO-87481002,0,,0,1,
OCESN4076F3824202:2025-01-21T00:39:14Z,19:26:00,19:29:00,StopPoint:OCEOUIGO-87484006,1,,0,0,
OCESN4076F3824202:2025-01-21T00:39:14Z,20:13:00,20:16:00,StopPoint:OCEOUIGO-87396002,2,,0,0,
OCESN4076F3824202:2025-01-21T00:39:14Z,21:18:00,21:21:00,StopPoint:OCEOUIGO-87394007,3,,0,0,
OCESN4076F3824202:2025-01-21T00:39:14Z,21:55:00,21:58:00,StopPoint:OCEOUIGO-87393009,4,,0,0,
OCESN4076F3824202:2025-01-21T00:39:14Z,22:20:00,22:23:00,StopPoint:OCEOUIGO-87393579,5,,0,0,
OCESN4076F3824202:2025-01-21T00:39:14Z,22:31:00,22:33:00,StopPoint:OCEOUIGO-87546192,6,,0,0,
OCESN4076F3824202:2025-01-21T00:39:14Z,22:47:00,22:47:00,StopPoint:OCEOUIGO-87547000,7,,1,0,
OCESN4076F3826325:2025-01-21T00:39:14Z,18:44:00,18:44:00,StopPoint:OCEOUIGO-87481002,0,,0,1,
OCESN4076F3826325:2025-01-21T00:39:14Z,19:26:00,19:29:00,StopPoint:OCEOUIGO-87484006,1,,0,0,
