route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003006,OCESN8375F3526160:2025-01-26T00:39:26Z,8375,1,7502,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003007,OCESN8375F3526161:2025-01-23T00:40:07Z,8375,1,7503,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000364,OCESN8375F3526163:2025-01-10T00:20:33Z,8375,1,7504,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002528,OCESN8375F3526164:2025-01-10T00:20:33Z,8375,1,7505,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002997,OCESN8375F3527998:2025-01-10T00:20:33Z,8375,1,7506,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000443,OCESN8375F3796376:2025-01-10T00:20:33Z,8375,1,7507,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003008,OCESN8375F3827529:2025-01-23T00:40:07Z,8375,1,7508,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000746,OCESN8375F3833887:2025-01-24T00:40:05Z,8375,1,7509,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003009,OCESN8375F3833888:2025-01-23T00:40:07Z,8375,1,7510,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003010,OCESN8375F3833889:2025-01-23T00:40:07Z,8375,1,7511,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000625,OCESN8375F3833890:2025-01-21T00:39:14Z,8375,1,7512,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003011,OCESN8375F3833891:2025-01-21T00:39:14Z,8375,1,7513,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000919,OCESN8375F3833896:2025-01-24T00:40:05Z,8375,1,7514,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000974,OCESN8375F3833897:2025-01-21T00:39:14Z,8375,1,7515,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000796,OCESN8375F3844642:2025-01-23T00:40:07Z,8375,1,7516,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003012,OCESN8375F3844744:2025-01-28T00:48:51Z,8375,1,7517,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003013,OCESN8375F3844745:2025-01-23T00:40:07Z,8375,1,7518,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000002,OCESN8377F3518922:2025-01-24T00:40:05Z,8377,1,7519,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002928,OCESN8377F3518923:2025-01-24T00:40:05Z,8377,1,7520,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000933,OCESN8377F3522981:2024-11-29T10:03:28Z,8377,1,7521,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000483,OCESN8377F3523723:2025-01-21T00:39:14Z,8377,1,7522,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002865,OCESN8377F3523724:2025-01-24T00:40:05Z,8377,1,7523,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003014,OCESN8377F3523725:2025-01-24T00:40:05Z,8377,1,7524,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003015,OCESN8377F3526279:2024-11-29T10:03:28Z,8377,1,7525,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000260,OCESN8377F3526282:2025-01-24T00:40:05Z,8377,1,7526,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000460,OCESN8377F3526283:2024-11-29T10:03:28Z,8377,1,7527,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003016,OCESN8377F3526284:2025-01-24T00:40:05Z,8377,1,7528,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002852,OCESN8377F3825636:2025-01-24T00:40:05Z,8377,1,7529,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003017,OCESN8377F3826513:2025-01-21T00:39:14Z,8377,1,7530,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003018,OCESN8377F3826514:2025-01-21T00:39:14Z,8377,1,7531,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000003,OCESN8377F3834069:2025-01-24T00:40:05Z,8377,1,7532,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000974,OCESN8377F3834070:2025-01-24T00:40:05Z,8377,1,7533,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000235,OCESN8377F3834071:2025-01-21T00:39:14Z,8377,1,7534,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000243,OCESN8377F3834072:2025-01-21T00:39:14Z,8377,1,7535,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003019,OCESN8377F3835676:2025-01-24T00:40:05Z,8377,1,7536,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000746,OCESN8377F3835677:2025-01-24T00:40:05Z,8377,1,7537,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003020,OCESN8377F3835678:2025-01-24T00:40:05Z,8377,1,7538,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003021,OCESN8377F3846217:2025-01-27T00:44:39Z,8377,1,7539,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000600,OCESN8377F3846218:2025-01-24T00:40:05Z,8377,1,7540,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000840,OCESN8378F3512537:2024-11-29T10:03:28Z,8378,0,7541,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000078,OCESN8378F3512538:2024-11-29T10:03:28Z,8378,0,7542,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003022,OCESN8378F3521253:2025-01-26T00:39:26Z,8378,0,7543,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003023,OCESN8378F3521254:2024-12-04T00:26:30Z,8378,0,7544,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003024,OCESN8378F3526289:2024-11-29T10:03:28Z,8378,0,7545,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000279,OCESN8378F3526290:2024-11-29T10:03:28Z,8378,0,7546,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003025,OCESN8378F3526293:2024-11-29T10:03:28Z,8378,0,7547,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003026,OCESN8378F3526294:2024-11-29T10:03:28Z,8378,0,7548,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003027,OCESN8378F3526296:2025-01-27T00:44:39Z,8378,0,7549,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003028,OCESN8378F3526297:2024-12-04T00:26:30Z,8378,0,7550,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000083,OCESN8378F3526299:2025-01-28T00:48:51Z,8378,0,7551,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000182,OCESN8378F3710315:2025-01-25T00:39:51Z,8378,0,7552,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002960,OCESN8378F3830349:2025-01-23T00:40:07Z,8378,0,7553,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003029,OCESN8378F3830350:2025-01-23T00:40:07Z,8378,0,7554,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003030,OCESN8378F3830351:2025-01-23T00:40:07Z,8378,0,7555,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000315,OCESN8378F3831957:2025-01-21T00:39:14Z,8378,0,7556,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003031,OCESN8378F3831958:2025-01-21T00:39:14Z,8378,0,7557,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003032,OCESN8378F3834073:2025-01-21T00:39:14Z,8378,0,7558,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003033,OCESN8378F3834074:2025-01-21T00:39:14Z,8378,0,7559,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002445,OCESN8378F3834075:2025-01-21T00:39:14Z,8378,0,7560,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002545,OCESN8378F3842782:2025-01-21T00:39:14Z,8378,0,7561,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000006,OCESN8378F3845086:2025-01-23T00:40:07Z,8378,0,7562,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000081,OCESN8379F3526301:2024-11-29T10:03:28Z,8379,1,7563,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003034,OCESN8379F3526302:2025-01-28T00:48:51Z,8379,1,7564,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,001207,OCESN8379F3526303:2025-01-24T00:40:05Z,8379,1,7565,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000165,OCESN8379F3526309:2024-11-29T10:03:28Z,8379,1,7566,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000020,OCESN8379F3826587:2025-01-21T00:39:14Z,8379,1,7567,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000140,OCESN8379F3826588:2025-01-21T00:39:14Z,8379,1,7568,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000228,OCESN8379F3826589:2025-01-21T00:39:14Z,8379,1,7569,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000087,OCESN8379F3828844:2025-01-24T00:40:05Z,8379,1,7570,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000043,OCESN8379F3828845:2025-01-24T00:40:05Z,8379,1,7571,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002829,OCESN8379F3834076:2025-01-26T00:39:26Z,8379,1,7572,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000026,OCESN8379F3834077:2025-01-24T00:40:05Z,8379,1,7573,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000625,OCESN8379F3834078:2025-01-21T00:39:14Z,8379,1,7574,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000381,OCESN8379F3834079:2025-01-21T00:39:14Z,8379,1,7575,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002762,OCESN8379F3834080:2025-01-24T00:40:05Z,8379,1,7576,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,001221,OCESN8379F3834081:2025-01-24T00:40:05Z,8379,1,7577,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002741,OCESN8379F3846101:2025-01-24T00:40:05Z,8379,1,7578,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000024,OCESN8379F3846102:2025-01-24T00:40:05Z,8379,1,7579,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,001397,OCESN8380F3526313:2025-01-27T00:44:39Z,8380,0,7580,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000148,OCESN8380F3526314:2024-12-04T00:26:30Z,8380,0,7581,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000909,OCESN8380F3710316:2025-01-26T00:39:26Z,8380,0,7582,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000038,OCESN8380F3823127:2025-01-21T00:39:14Z,8380,0,7583,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000024,OCESN8380F3823128:2025-01-21T00:39:14Z,8380,0,7584,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002866,OCESN8380F3823129:2025-01-21T00:39:14Z,8380,0,7585,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000050,OCESN8380F3823130:2025-01-21T00:39:14Z,8380,0,7586,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000063,OCESN8380F3827383:2025-01-24T00:40:05Z,8380,0,7587,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003035,OCESN8380F3829824:2025-01-24T00:40:05Z,8380,0,7588,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003036,OCESN8380F3829825:2025-01-24T00:40:05Z,8380,0,7589,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000043,OCESN8380F3829826:2025-01-24T00:40:05Z,8380,0,7590,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000321,OCESN8380F3834082:2025-01-21T00:39:14Z,8380,0,7591,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000063,OCESN8388F3526338:2025-01-22T00:42:25Z,8388,0,7592,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003037,OCESN8388F3832462:2025-01-22T00:42:25Z,8388,0,7593,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003038,OCESN8388F3832463:2025-01-28T00:48:51Z,8388,0,7594,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000047,OCESN8389F3515643:2025-01-21T00:39:14Z,8389,1,7595,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000081,OCESN8389F3524633:2024-11-29T10:03:28Z,8389,1,7596,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000165,OCESN8389F3526412:2024-11-29T10:03:28Z,8389,1,7597,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000087,OCESN8389F3823674:2025-01-21T00:39:14Z,8389,1,7598,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002868,OCESN8389F3834142:2025-01-28T00:48:51Z,8389,1,7599,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000315,OCESN8389F3834147:2025-01-21T00:39:14Z,8389,1,7600,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000123,OCESN8389F3844839:2025-01-23T00:40:07Z,8389,1,7601,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000043,OCESN8389F3844841:2025-01-23T00:40:07Z,8389,1,7602,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003039,OCESN8391F3154574:2025-01-28T00:48:51Z,8391,1,7603,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000081,OCESN8391F3526414:2025-01-24T00:40:05Z,8391,1,7604,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003040,OCESN8391F3526415:2025-01-25T00:39:51Z,8391,1,7605,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000042,OCESN8391F3526416:2025-01-24T00:40:05Z,8391,1,7606,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003041,OCESN8391F3526417:2025-01-24T00:40:05Z,8391,1,7607,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003042,OCESN8391F3830597:2025-01-24T00:40:05Z,8391,1,7608,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000040,OCESN8391F3830598:2025-01-24T00:40:05Z,8391,1,7609,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000043,OCESN8391F3830599:2025-01-24T00:40:05Z,8391,1,7610,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000116,OCESN8391F3834148:2025-01-24T00:40:05Z,8391,1,7611,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000047,OCESN8391F3834149:2025-01-24T00:40:05Z,8391,1,7612,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002880,OCESN8391F3834150:2025-01-24T00:40:05Z,8391,1,7613,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,001406,OCESN8391F3834151:2025-01-24T00:40:05Z,8391,1,7614,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000041,OCESN8391F3846108:2025-01-24T00:40:05Z,8391,1,7615,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000025,OCESN8391F3846109:2025-01-24T00:40:05Z,8391,1,7616,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000059,OCESN8391F3846110:2025-01-24T00:40:05Z,8391,1,7617,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000910,OCESN8392F3517235:2024-11-29T10:03:28Z,8392,0,7618,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000909,OCESN8392F3526632:2025-01-26T00:39:26Z,8392,0,7619,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000087,OCESN8392F3526634:2025-01-21T00:39:14Z,8392,0,7620,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000900,OCESN8392F3526635:2025-01-28T00:48:51Z,8392,0,7621,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000228,OCESN8392F3526636:2025-01-21T00:39:14Z,8392,0,7622,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000082,OCESN8392F3526639:2024-11-29T10:03:28Z,8392,0,7623,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000165,OCESN8392F3526640:2024-11-29T10:03:28Z,8392,0,7624,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000081,OCESN8392F3526642:2024-11-29T10:03:28Z,8392,0,7625,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000220,OCESN8392F3827186:2025-01-21T00:39:14Z,8392,0,7626,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003043,OCESN8392F3834398:2025-01-21T00:39:14Z,8392,0,7627,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003044,OCESN8392F3834399:2025-01-21T00:39:14Z,8392,0,7628,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000043,OCESN8392F3834400:2025-01-21T00:39:14Z,8392,0,7629,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000086,OCESN8392F3834401:2025-01-21T00:39:14Z,8392,0,7630,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000422,OCESN8392F3834402:2025-01-21T00:39:14Z,8392,0,7631,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000038,OCESN8392F3834403:2025-01-21T00:39:14Z,8392,0,7632,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003045,OCESN8392F3834404:2025-01-21T00:39:14Z,8392,0,7633,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000407,OCESN8392F3834405:2025-01-21T00:39:14Z,8392,0,7634,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000024,OCESN8392F3834406:2025-01-21T00:39:14Z,8392,0,7635,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000731,OCESN8392F3834408:2025-01-21T00:39:14Z,8392,0,7636,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003046,OCESN8393F3524973:2025-01-28T00:48:51Z,8393,1,7637,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,001641,OCESN8393F3526741:2024-11-29T10:03:28Z,8393,1,7638,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002955,OCESN8393F3526742:2025-01-10T00:20:33Z,8393,1,7639,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002330,OCESN8393F3526743:2025-01-10T00:20:33Z,8393,1,7640,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000038,OCESN8393F3834491:2025-01-28T00:48:51Z,8393,1,7641,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003047,OCESN8393F3834492:2025-01-21T00:39:14Z,8393,1,7642,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000284,OCESN8393F3834493:2025-01-21T00:39:14Z,8393,1,7643,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003048,OCESN8393F3834496:2025-01-21T00:39:14Z,8393,1,7644,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000744,OCESN8393F3834497:2025-01-21T00:39:14Z,8393,1,7645,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002960,OCESN8393F3834499:2025-01-23T00:40:07Z,8393,1,7646,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000006,OCESN8393F3834500:2025-01-21T00:39:14Z,8393,1,7647,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002910,OCESN8393F3834501:2025-01-21T00:39:14Z,8393,1,7648,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003049,OCESN8394F3526746:2025-01-25T00:39:51Z,8394,0,7649,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003050,OCESN8394F3526747:2024-12-21T00:24:20Z,8394,0,7650,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,001065,OCESN8394F3526748:2024-12-21T00:24:20Z,8394,0,7651,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003051,OCESN8394F3834502:2025-01-21T00:39:14Z,8394,0,7652,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003052,OCESN8394F3834588:2025-01-24T00:40:05Z,8394,0,7653,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000958,OCESN8394F3834589:2025-01-24T00:40:05Z,8394,0,7654,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003053,OCESN8394F3846140:2025-01-24T00:40:05Z,8394,0,7655,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000082,OCESN8395F3527967:2025-01-10T00:20:33Z,8395,1,7656,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000081,OCESN8395F3527968:2025-01-28T00:48:51Z,8395,1,7657,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000050,OCESN8395F3527969:2025-01-28T00:48:51Z,8395,1,7658,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002992,OCESN8395F3527970:2025-01-10T00:20:33Z,8395,1,7659,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000038,OCESN8395F3527971:2025-01-28T00:48:51Z,8395,1,7660,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000032,OCESN8395F3527972:2025-01-28T00:48:51Z,8395,1,7661,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003054,OCESN8395F3825595:2025-01-28T00:48:51Z,8395,1,7662,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002763,OCESN8395F3825596:2025-01-21T00:39:14Z,8395,1,7663,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000102,OCESN8395F3835381:2025-01-22T00:42:25Z,8395,1,7664,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,001221,OCESN8395F3835382:2025-01-28T00:48:51Z,8395,1,7665,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000024,OCESN8395F3835383:2025-01-28T00:48:51Z,8395,1,7666,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003055,OCESN8395F3835384:2025-01-26T00:39:26Z,8395,1,7667,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002299,OCESN8395F3835385:2025-01-28T00:48:51Z,8395,1,7668,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003039,OCESN8395F3835386:2025-01-28T00:48:51Z,8395,1,7669,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000043,OCESN8395F3835388:2025-01-28T00:48:51Z,8395,1,7670,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003042,OCESN8395F3835389:2025-01-28T00:48:51Z,8395,1,7671,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000082,OCESN8397F3525811:2025-01-24T00:40:05Z,8397,1,7672,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,002992,OCESN8397F3525812:2025-01-24T00:40:05Z,8397,1,7673,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003056,OCESN8397F3527082:2025-01-21T00:39:14Z,8397,1,7674,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000140,OCESN8397F3834759:2025-01-21T00:39:14Z,8397,1,7675,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000220,OCESN8397F3834760:2025-01-21T00:39:14Z,8397,1,7676,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,003055,OCESN8397F3834762:2025-01-26T00:39:26Z,8397,1,7677,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000127,OCESN8397F3834763:2025-01-24T00:40:05Z,8397,1,7678,
FR:Line::1C59DA64-5D12-4600-9092-4E99FCBFAC7A:,000024,OCESN8397F3847008:2025-01-24T00:40:05Z,8397,1,7679,
OCESN-87581009-87391003,001121,OCESN8402F3527295:2025-01-28T00:48:51Z,8402,0,7680,
OCESN-87581009-87391003,003057,OCESN8402F3835064:2025-01-24T00:40:05Z,8402,0,7681,
OCESN-87581009-87391003,001659,OCESN8402F3835065:2025-01-24T00:40:05Z,8402,0,7682,
OCESN-87581009-87391003,001124,OCESN8402F3835066:2025-01-21T00:39:14Z,8402,0,7683,
OCESN-87581009-87391003,000969,OCESN8402F3837601:2025-01-24T00:40:05Z,8402,0,7684,
OCESN-87581009-87391003,003058,OCESN8404F3527298:2025-01-28T00:48:51Z,8404,1,7685,
OCESN-87581009-87391003,002432,OCESN8404F3527301:2025-01-28T00:48:51Z,8404,1,7686,
OCESN-87581009-87391003,000935,OCESN8404F3546790:2025-01-10T00:20:33Z,8404,1,7687,
OCESN-87581009-87391003,003059,OCESN8404F3657108:2025-01-10T00:20:33Z,8404,1,7688,
OCESN-87581009-87391003,003060,OCESN8404F3835069:2025-01-21T00:39:14Z,8404,1,7689,
OCESN-87581009-87391003,000047,OCESN8404F3835071:2025-01-21T00:39:14Z,8404,1,7690,
OCESN-87581009-87391003,003061,OCESN8404F3835072:2025-01-21T00:39:14Z,8404,1,7691,
OCESN-87581009-87391003,000063,OCESN8404F3835073:2025-01-21T00:39:14Z,8404,1,7692,
OCESN-87581009-87391003,000041,OCESN8404F3835074:2025-01-21T00:39:14Z,8404,1,7693,
OCESN-87581009-87391003,000043,OCESN8404F3835075:2025-01-21T00:39:14Z,8404,1,7694,
